year,iso3,tag_name,value
2005,SLB,wealth,0.00216088411097211
2006,SLB,wealth,0.00231637187760463
2007,SLB,wealth,0.00249889250948701
2008,SLB,wealth,0.00260349563083741
2009,SLB,wealth,0.00267941550835814
2010,SLB,wealth,0.00308648445967137
2011,SLB,wealth,0.00332840137939871
2012,SLB,wealth,0.00365349871142275
2013,SLB,wealth,0.00427460637608647
2014,SLB,wealth,0.0043626174335293
2015,SLB,wealth,0.00449594513981527
2016,SLB,wealth,0.0048456984533934
2017,SLB,wealth,0.00528425043233921
2018,SLB,wealth,0.00577786506563002
2019,SLB,wealth,0.00603380003412197
2020,SLB,wealth,0.00590796481585858
2021,SLB,wealth,0.00620596988333197
1995,SYC,wealth,0.00020183038954263
1996,SYC,wealth,0.000258472885988586
1997,SYC,wealth,0.000322084090936084
1998,SYC,wealth,0.000303636125529249
1999,SYC,wealth,0.000313928355649091
2000,SYC,wealth,0.000358275173433325
2001,SYC,wealth,0.000359648192221056
2002,SYC,wealth,0.00034007361574621
2003,SYC,wealth,0.000312737327013464
2004,SYC,wealth,0.000339227400989254
2005,SYC,wealth,0.000369630789501877
2006,SYC,wealth,0.000366596854006453
2007,SYC,wealth,0.00035392293874479
2008,SYC,wealth,0.000788733653831448
2009,SYC,wealth,0.000931990214902853
2010,SYC,wealth,0.00122248159967211
2011,SYC,wealth,0.00143238415344321
2012,SYC,wealth,0.00169248650782279
2013,SYC,wealth,0.0017417573412941
2014,SYC,wealth,0.00175245645656847
2015,SYC,wealth,0.00184318981676897
2016,SYC,wealth,0.00192017443346267
2017,SYC,wealth,0.00203272392176195
2018,SYC,wealth,0.00188936166721201
2019,SYC,wealth,0.00161005883710443
2020,SYC,wealth,0.00154894619151126
2021,SYC,wealth,0.00172896882102637
1995,SDN,wealth,0.107626348390896
1996,SDN,wealth,0.0921957396864372
1997,SDN,wealth,0.112150760835873
1998,SDN,wealth,0.111729724480766
1999,SDN,wealth,0.110976779710567
2000,SDN,wealth,0.115743481375615
2001,SDN,wealth,0.14551954503321
2002,SDN,wealth,0.163919084164596
2003,SDN,wealth,0.179955079602181
2004,SDN,wealth,0.201114902492373
2005,SDN,wealth,0.234615798314249
2006,SDN,wealth,0.254360405963006
2007,SDN,wealth,0.305833925001488
2008,SDN,wealth,0.299413750772664
2009,SDN,wealth,0.282638890125912
2010,SDN,wealth,0.297005827412408
2011,SDN,wealth,0.289528025490432
2012,SDN,wealth,0.236640046085191
2013,SDN,wealth,0.2192979087818
2014,SDN,wealth,0.258522204931823
2015,SDN,wealth,0.257945033620358
2016,SDN,wealth,0.254770817034954
2017,SDN,wealth,0.260108873716091
2018,SDN,wealth,0.143400202296318
2019,SDN,wealth,0.107778924944668
2020,SDN,wealth,0.109864200745082
2021,SDN,wealth,0.119717088239554
1870,SWE,wealth,0.00176076064148206
1871,SWE,wealth,0.00177961303176205
1872,SWE,wealth,0.00176350564273297
1873,SWE,wealth,0.00168809620442328
1874,SWE,wealth,0.00165482058378077
1875,SWE,wealth,0.00166566712526365
1876,SWE,wealth,0.00163155409587131
1877,SWE,wealth,0.00160809958721023
1878,SWE,wealth,0.00162590001454104
1879,SWE,wealth,0.00163689556652866
1880,SWE,wealth,0.00171001039811281
1881,SWE,wealth,0.0016699955886174
1882,SWE,wealth,0.00176339149598114
1883,SWE,wealth,0.001767557638371
1884,SWE,wealth,0.00179922808844033
1885,SWE,wealth,0.00186688075025872
1886,SWE,wealth,0.00198701045206751
1887,SWE,wealth,0.00208222314453533
1888,SWE,wealth,0.00203563950007473
1889,SWE,wealth,0.00202127520260227
1890,SWE,wealth,0.00202733401422873
1891,SWE,wealth,0.00194843366156787
1892,SWE,wealth,0.00207225912893838
1893,SWE,wealth,0.00215088925330274
1894,SWE,wealth,0.00215130675136099
1895,SWE,wealth,0.00215230107000802
1896,SWE,wealth,0.00225874796327334
1897,SWE,wealth,0.00221596089959152
1898,SWE,wealth,0.00228587550458694
1899,SWE,wealth,0.00227413518848334
1900,SWE,wealth,0.00237061668795515
1901,SWE,wealth,0.00244184251323867
1902,SWE,wealth,0.0025706860217675
1903,SWE,wealth,0.0027471717153834
1904,SWE,wealth,0.00295725009801001
1905,SWE,wealth,0.00311642554324613
1906,SWE,wealth,0.00335811667917897
1907,SWE,wealth,0.0034569548184576
1908,SWE,wealth,0.00357861218960566
1909,SWE,wealth,0.00373898358540097
1910,SWE,wealth,0.00395277689968015
1911,SWE,wealth,0.00439118813349535
1912,SWE,wealth,0.00446421419237318
1913,SWE,wealth,0.00476420431190045
1914,SWE,wealth,0.00505550519842171
1915,SWE,wealth,0.00500960085374933
1916,SWE,wealth,0.00560714633987624
1917,SWE,wealth,0.00610344336410404
1918,SWE,wealth,0.00532080323459614
1919,SWE,wealth,0.00587437677607067
1920,SWE,wealth,0.00673123251272894
1921,SWE,wealth,0.00725957589189957
1922,SWE,wealth,0.00752536085952688
1923,SWE,wealth,0.00776872977364717
1924,SWE,wealth,0.00787516041011255
1925,SWE,wealth,0.00801748659169581
1926,SWE,wealth,0.00849536831821099
1927,SWE,wealth,0.00852512808502456
1928,SWE,wealth,0.00824928613286138
1929,SWE,wealth,0.00881863476025405
1930,SWE,wealth,0.00896963934805621
1931,SWE,wealth,0.00808934024753503
1932,SWE,wealth,0.00710104299366672
1933,SWE,wealth,0.00705688167714002
1934,SWE,wealth,0.00755065168066868
1935,SWE,wealth,0.00767298114433818
1936,SWE,wealth,0.00815112705855968
1937,SWE,wealth,0.0085493739225898
1938,SWE,wealth,0.0086584700862321
1939,SWE,wealth,0.00871971119748789
1940,SWE,wealth,0.00799297425748398
1941,SWE,wealth,0.00818480660153772
1942,SWE,wealth,0.00907588869685043
1943,SWE,wealth,0.0106485075971178
1944,SWE,wealth,0.0116114514621868
1945,SWE,wealth,0.0131300391376754
1946,SWE,wealth,0.0162457097017937
1947,SWE,wealth,0.0190415994959
1948,SWE,wealth,0.0205812169365099
1949,SWE,wealth,0.0223343248275738
1950,SWE,wealth,0.0234137700311998
1951,SWE,wealth,0.0235127076655403
1952,SWE,wealth,0.0242408659695156
1953,SWE,wealth,0.025857124585302
1954,SWE,wealth,0.0283384002255182
1955,SWE,wealth,0.0286933143897303
1956,SWE,wealth,0.0310839991342156
1957,SWE,wealth,0.033664990734734
1958,SWE,wealth,0.0362548966849185
1959,SWE,wealth,0.0394752937210488
1960,SWE,wealth,0.0418592444995855
1961,SWE,wealth,0.0442970374975651
1962,SWE,wealth,0.0475458169891733
1963,SWE,wealth,0.0503469249617631
1964,SWE,wealth,0.0566632492318618
1965,SWE,wealth,0.0601947942050094
1966,SWE,wealth,0.065974225698924
1967,SWE,wealth,0.0736523508315376
1968,SWE,wealth,0.0834136802131309
1969,SWE,wealth,0.0920264423803327
1970,SWE,wealth,0.10322446323014
1971,SWE,wealth,0.112939533719245
1972,SWE,wealth,0.123635083435131
1973,SWE,wealth,0.134715480056348
1974,SWE,wealth,0.143172320016775
1975,SWE,wealth,0.162900532509242
1976,SWE,wealth,0.17344506538192
1977,SWE,wealth,0.181494790749278
1978,SWE,wealth,0.201712086480725
1979,SWE,wealth,0.212725497809452
1980,SWE,wealth,0.230307849331673
1981,SWE,wealth,0.245194682278283
1982,SWE,wealth,0.249396228330344
1983,SWE,wealth,0.262509238742124
1984,SWE,wealth,0.271435759579756
1985,SWE,wealth,0.295321488266667
1986,SWE,wealth,0.344005562969172
1987,SWE,wealth,0.383394571269343
1988,SWE,wealth,0.447903756648462
1989,SWE,wealth,0.517077135797388
1990,SWE,wealth,0.467024787416453
1991,SWE,wealth,0.410948305484863
1992,SWE,wealth,0.404602811930673
1993,SWE,wealth,0.433229276975919
1994,SWE,wealth,0.418269589835581
1995,SWE,wealth,0.312903858367657
1996,SWE,wealth,0.359345264836737
1997,SWE,wealth,0.396098056525959
1998,SWE,wealth,0.398329829963804
1999,SWE,wealth,0.360135072928118
2000,SWE,wealth,0.404925891299487
2001,SWE,wealth,0.448755294396102
2002,SWE,wealth,0.439940772002648
2003,SWE,wealth,0.438590992422902
2004,SWE,wealth,0.53306776915055
2005,SWE,wealth,0.598745662580502
2006,SWE,wealth,0.594822992224201
2007,SWE,wealth,0.787811349377066
2008,SWE,wealth,0.830856782718273
2009,SWE,wealth,0.885259449644415
2010,SWE,wealth,0.899190563800073
2011,SWE,wealth,0.943982495650888
2012,SWE,wealth,0.966580464836507
2013,SWE,wealth,1.04151193365764
2014,SWE,wealth,1.1091148827924
2015,SWE,wealth,1.13021042138288
2016,SWE,wealth,1.10896741950404
2017,SWE,wealth,1.259279609086
2018,SWE,wealth,1.35776184722965
2019,SWE,wealth,1.4878108956789
2020,SWE,wealth,2.59239748964891
2021,SWE,wealth,2.9053584159138
1995,SGP,wealth,0.56007620252257
1996,SGP,wealth,0.621807275513283
1997,SGP,wealth,0.688399989690735
1998,SGP,wealth,0.680699716843563
1999,SGP,wealth,0.751259931317749
2000,SGP,wealth,0.815864405356034
2001,SGP,wealth,0.838182210590419
2002,SGP,wealth,0.881887977120889
2003,SGP,wealth,0.989260458922589
2004,SGP,wealth,1.09730380742243
2005,SGP,wealth,1.21648447426278
2006,SGP,wealth,1.38251271596148
2007,SGP,wealth,1.53387888622281
2008,SGP,wealth,1.62507838797114
2009,SGP,wealth,1.64121599261127
2010,SGP,wealth,1.96860811840916
2011,SGP,wealth,2.14468456929105
2012,SGP,wealth,2.28112355147937
2013,SGP,wealth,2.40920676461353
2014,SGP,wealth,2.53943499525488
2015,SGP,wealth,2.51142302135993
2016,SGP,wealth,2.67068377621156
2017,SGP,wealth,2.82585445308824
2018,SGP,wealth,2.87610517513841
2019,SGP,wealth,2.87365180221953
2020,SGP,wealth,3.00659149757426
2021,SGP,wealth,3.26915383306417
1995,SVN,wealth,0.171474681794233
1996,SVN,wealth,0.178894566754294
1997,SVN,wealth,0.182288128617733
1998,SVN,wealth,0.185182464203527
1999,SVN,wealth,0.191112777346709
2000,SVN,wealth,0.194147949699559
2001,SVN,wealth,0.209203963092381
2002,SVN,wealth,0.215065586222729
2003,SVN,wealth,0.222326933260082
2004,SVN,wealth,0.236827905099575
2005,SVN,wealth,0.25810757796189
2006,SVN,wealth,0.283279514358772
2007,SVN,wealth,0.31090563397619
2008,SVN,wealth,0.323238241648566
2009,SVN,wealth,0.308418977162903
2010,SVN,wealth,0.315696097601987
2011,SVN,wealth,0.318541428291482
2012,SVN,wealth,0.313064125793593
2013,SVN,wealth,0.309086028119645
2014,SVN,wealth,0.315515395204352
2015,SVN,wealth,0.312257680976647
2016,SVN,wealth,0.322027173265946
2017,SVN,wealth,0.34138488970877
2018,SVN,wealth,0.363396511263297
2019,SVN,wealth,0.379518754823064
2020,SVN,wealth,0.341853669306521
2021,SVN,wealth,0.364324662477763
1995,SVK,wealth,0.22511560800239
1996,SVK,wealth,0.257539885977695
1997,SVK,wealth,0.27187324376095
1998,SVK,wealth,0.283181522366407
1999,SVK,wealth,0.282635736468362
2000,SVK,wealth,0.284642637207675
2001,SVK,wealth,0.305137426764099
2002,SVK,wealth,0.319345711635665
2003,SVK,wealth,0.328154888901691
2004,SVK,wealth,0.353778021687892
2005,SVK,wealth,0.380923652013747
2006,SVK,wealth,0.409839660027341
2007,SVK,wealth,0.470206748901679
2008,SVK,wealth,0.521170860895947
2009,SVK,wealth,0.523844145665717
2010,SVK,wealth,0.537593093403169
2011,SVK,wealth,0.550875397484823
2012,SVK,wealth,0.56928692114393
2013,SVK,wealth,0.579543894751262
2014,SVK,wealth,0.596777820328388
2015,SVK,wealth,0.615133757685725
2016,SVK,wealth,0.64231270534261
2017,SVK,wealth,0.67201703316158
2018,SVK,wealth,0.712500419170873
2019,SVK,wealth,0.743004938278606
2020,SVK,wealth,0.715280918543154
2021,SVK,wealth,0.766287610956503
1995,SLE,wealth,0.0120062032361727
1996,SLE,wealth,0.0135727380606915
1997,SLE,wealth,0.0126760867203406
1998,SLE,wealth,0.0128041847961747
1999,SLE,wealth,0.0124919493739292
2000,SLE,wealth,0.0141287434132546
2001,SLE,wealth,0.0147593708386831
2002,SLE,wealth,0.0194636246621529
2003,SLE,wealth,0.0216356116180978
2004,SLE,wealth,0.0227665135637996
2005,SLE,wealth,0.0252074312119061
2006,SLE,wealth,0.0281397274096461
2007,SLE,wealth,0.0321332085999698
2008,SLE,wealth,0.0369752332484722
2009,SLE,wealth,0.039393298487391
2010,SLE,wealth,0.0416925295596044
2011,SLE,wealth,0.0421715061281317
2012,SLE,wealth,0.0508757725647236
2013,SLE,wealth,0.060634581662082
2014,SLE,wealth,0.0658845940372391
2015,SLE,wealth,0.0540705649448654
2016,SLE,wealth,0.0584858506188222
2017,SLE,wealth,0.0615802525082655
2018,SLE,wealth,0.065488546125445
2019,SLE,wealth,0.0695930678055617
2020,SLE,wealth,0.0696541500682107
2021,SLE,wealth,0.073604282965455
1995,SMR,wealth,0.00040119709015727
1996,SMR,wealth,0.000489368433051712
1997,SMR,wealth,0.000587625595757675
1998,SMR,wealth,0.00071293569154514
1999,SMR,wealth,0.000876744644164266
2000,SMR,wealth,0.00099870612765298
2001,SMR,wealth,0.00118203468781528
2002,SMR,wealth,0.00130244816016453
2003,SMR,wealth,0.00150423826719716
2004,SMR,wealth,0.00176238251624716
2005,SMR,wealth,0.00201945277953384
2006,SMR,wealth,0.00234242850168259
2007,SMR,wealth,0.00279525811511652
2008,SMR,wealth,0.00288511879549134
2009,SMR,wealth,0.00261845801986417
2010,SMR,wealth,0.00262453745761333
2011,SMR,wealth,0.00259517028453724
2012,SMR,wealth,0.00186630684533946
2013,SMR,wealth,0.00192618591006204
2014,SMR,wealth,0.00198251940725106
2015,SMR,wealth,0.00208344515950388
2016,SMR,wealth,0.00220892395058994
2017,SMR,wealth,0.00278099532753773
2018,SMR,wealth,0.00289439390363311
2019,SMR,wealth,0.00313699253030577
2020,SMR,wealth,0.00300267866650625
2021,SMR,wealth,0.00332434543987757
1995,SEN,wealth,0.000980849848328165
1996,SEN,wealth,0.00180016736273781
1997,SEN,wealth,0.00233178027346518
1998,SEN,wealth,0.00419211634822539
1999,SEN,wealth,0.0067114212148246
2000,SEN,wealth,0.00620281352483766
2001,SEN,wealth,0.00629265851242804
2002,SEN,wealth,0.00704039343833177
2003,SEN,wealth,0.00972639226744681
2004,SEN,wealth,0.0129090281451041
2005,SEN,wealth,0.016367589548195
2006,SEN,wealth,0.0210469561627206
2007,SEN,wealth,0.0256073434533388
2008,SEN,wealth,0.0280176524107849
2009,SEN,wealth,0.0283145554488161
2010,SEN,wealth,0.0297840288654885
2011,SEN,wealth,0.029958111287053
2012,SEN,wealth,0.0317747207536461
2013,SEN,wealth,0.0325350441364734
2014,SEN,wealth,0.0349021875918426
2015,SEN,wealth,0.0381804391393201
2016,SEN,wealth,0.0432231270447961
2017,SEN,wealth,0.0488366307924902
2018,SEN,wealth,0.0533095299323504
2019,SEN,wealth,0.0575064834363329
2020,SEN,wealth,0.0615218884477591
2021,SEN,wealth,0.0688946827066626
1995,SOM,wealth,0.00881512475818
1996,SOM,wealth,0.00971395637551229
1997,SOM,wealth,0.00994808603193097
1998,SOM,wealth,0.0106827183579576
1999,SOM,wealth,0.0115253177037233
2000,SOM,wealth,0.0125176163824086
2001,SOM,wealth,0.0136554306558213
2002,SOM,wealth,0.0148811249306234
2003,SOM,wealth,0.0163331775893073
2004,SOM,wealth,0.0179826725811869
2005,SOM,wealth,0.0198932100632284
2006,SOM,wealth,0.0218214540496775
2007,SOM,wealth,0.0238180722222726
2008,SOM,wealth,0.0257084997313125
2009,SOM,wealth,0.0272673794482045
2010,SOM,wealth,0.0288926770460588
2011,SOM,wealth,0.0307712907753932
2012,SOM,wealth,0.0325616648314939
2013,SOM,wealth,0.034270918547409
2014,SOM,wealth,0.0376581438676842
2015,SOM,wealth,0.0437488418835062
2016,SOM,wealth,0.0485234392419543
2017,SOM,wealth,0.0513641317034788
2018,SOM,wealth,0.057444769376637
2019,SOM,wealth,0.0640645662127244
2020,SOM,wealth,0.0676146230510321
2021,SOM,wealth,0.0718422423532101
1995,SUR,wealth,0.00854419895926792
1996,SUR,wealth,0.00883353863563251
1997,SUR,wealth,0.009244625562833
1998,SUR,wealth,0.00935939648123371
1999,SUR,wealth,0.00919744558161266
2000,SUR,wealth,0.00962102031822806
2001,SUR,wealth,0.00937468063266953
2002,SUR,wealth,0.0106717117285301
2003,SUR,wealth,0.0117346496273087
2004,SUR,wealth,0.0132373307096976
2005,SUR,wealth,0.0149658097623064
2006,SUR,wealth,0.0161547246004515
2007,SUR,wealth,0.0180337494810972
2008,SUR,wealth,0.0198432266377859
2009,SUR,wealth,0.0209011271449928
2010,SUR,wealth,0.0218408201388469
2011,SUR,wealth,0.0227445363175347
2012,SUR,wealth,0.0243523668676012
2013,SUR,wealth,0.0258869647180134
2014,SUR,wealth,0.0264021042187498
2015,SUR,wealth,0.0253906983081599
2016,SUR,wealth,0.0225218932664522
2017,SUR,wealth,0.0206890561190595
2018,SUR,wealth,0.0221017989842654
2019,SUR,wealth,0.0226636215307723
2020,SUR,wealth,0.0195932866085056
2021,SUR,wealth,0.0206316664354568
2008,SSD,wealth,0.0113611051314924
2009,SSD,wealth,0.0115776350076622
2010,SSD,wealth,0.012881800769682
2011,SSD,wealth,0.0135660044241739
2012,SSD,wealth,0.0131143257878459
2013,SSD,wealth,0.0117979564484745
2014,SSD,wealth,0.00978486192812266
2015,SSD,wealth,0.00644078046652708
2016,SSD,wealth,0.00675174217881574
2017,SSD,wealth,0.00735619384557416
2018,SSD,wealth,0.00856236259305844
2019,SSD,wealth,0.010485623267057
2020,SSD,wealth,0.0102569813430475
2021,SSD,wealth,0.0114523593476583
1995,STP,wealth,0.000287050013739797
1996,STP,wealth,0.000276921201929182
1997,STP,wealth,0.000133042164908029
1998,STP,wealth,6.69946194508765e-05
1999,STP,wealth,1.49170006468685e-05
2000,STP,wealth,-1.28826530625879e-05
2001,STP,wealth,3.04301636593894e-05
2002,STP,wealth,0.000110227937735139
2003,STP,wealth,0.000200428268280491
2004,STP,wealth,0.000217526478666911
2005,STP,wealth,0.000288902178010622
2006,STP,wealth,0.000413418525521441
2007,STP,wealth,0.000603369862846374
2008,STP,wealth,0.000847047616507878
2009,STP,wealth,0.000862970096734474
2010,STP,wealth,0.00085514792763152
2011,STP,wealth,0.00081040023306702
2012,STP,wealth,0.000825212355724559
2013,STP,wealth,0.00092580134656541
2014,STP,wealth,0.00103707035932322
2015,STP,wealth,0.00101296115273219
2016,STP,wealth,0.000936753675318822
2017,STP,wealth,0.000911947217162467
2018,STP,wealth,0.00106175072119618
2019,STP,wealth,0.00120087920129098
2020,STP,wealth,0.00124594927547241
2021,STP,wealth,0.00134781975371596
1995,SLV,wealth,0.018016441354872
1996,SLV,wealth,0.0123462078757686
1997,SLV,wealth,0.00728483766599333
1998,SLV,wealth,0.00532693149978744
1999,SLV,wealth,0.000742738817552244
2000,SLV,wealth,-0.000279751483820637
2001,SLV,wealth,0.0171729543692195
2002,SLV,wealth,0.0350893741946403
2003,SLV,wealth,0.0323133078860641
2004,SLV,wealth,0.0302381637521093
2005,SLV,wealth,0.0317148639150605
2006,SLV,wealth,0.033903113636378
2007,SLV,wealth,0.0349381386380323
2008,SLV,wealth,0.0358710508533666
2009,SLV,wealth,0.032466438613812
2010,SLV,wealth,0.0308908382048114
2011,SLV,wealth,0.031294899961262
2012,SLV,wealth,0.0310405748137781
2013,SLV,wealth,0.0322736940160484
2014,SLV,wealth,0.0320047866501635
2015,SLV,wealth,0.0295691928921797
2016,SLV,wealth,0.0305431013247698
2017,SLV,wealth,0.0335634612186983
2018,SLV,wealth,0.0376470401822223
2019,SLV,wealth,0.0419118321661089
2020,SLV,wealth,0.0383684218296926
2021,SLV,wealth,0.0434592780186338
2005,SXM,wealth,0.00106569436761246
2006,SXM,wealth,0.0012355658686945
2007,SXM,wealth,0.00140324693867154
2008,SXM,wealth,0.00151713964516324
2009,SXM,wealth,0.0015787433355176
2010,SXM,wealth,0.0017000715477949
2011,SXM,wealth,0.0019972172976385
2012,SXM,wealth,0.0020472262904801
2013,SXM,wealth,0.00225772196690654
2014,SXM,wealth,0.00231701797638859
2015,SXM,wealth,0.00232391656131403
2016,SXM,wealth,0.00241428449508708
2017,SXM,wealth,0.00231419453374602
2018,SXM,wealth,0.00226166681859482
2019,SXM,wealth,0.00246690369489696
2020,SXM,wealth,0.00191272122387482
2021,SXM,wealth,0.00149553257760998
1995,SYR,wealth,0.0968774039202629
1996,SYR,wealth,0.114129354183073
1997,SYR,wealth,0.122955850995182
1998,SYR,wealth,0.138659793505684
1999,SYR,wealth,0.135545594873793
2000,SYR,wealth,0.142101925545493
2001,SYR,wealth,0.153829285259239
2002,SYR,wealth,0.167239954739921
2003,SYR,wealth,0.189684759178518
2004,SYR,wealth,0.219401075111698
2005,SYR,wealth,0.255992206865302
2006,SYR,wealth,0.294899840150078
2007,SYR,wealth,0.329763069062832
2008,SYR,wealth,0.356098189470884
2009,SYR,wealth,0.389321879238862
2010,SYR,wealth,0.412878615839446
2011,SYR,wealth,0.439549359734242
2012,SYR,wealth,0.331145235313413
2013,SYR,wealth,0.251769085955941
2014,SYR,wealth,0.232869538016203
2015,SYR,wealth,0.229460892552065
2016,SYR,wealth,0.223036428141602
2017,SYR,wealth,0.226185976565435
2018,SYR,wealth,0.235632547051233
2019,SYR,wealth,0.245653888705575
2020,SYR,wealth,0.267344886177699
2021,SYR,wealth,0.290546244240578
1995,SWZ,wealth,0.00161616822213069
1996,SWZ,wealth,0.00188446291374692
1997,SWZ,wealth,0.00214997752164313
1998,SWZ,wealth,0.00223376708274826
1999,SWZ,wealth,0.00251174961403704
2000,SWZ,wealth,0.0027666577525409
2001,SWZ,wealth,0.00361940551337076
2002,SWZ,wealth,0.00386975939522666
2003,SWZ,wealth,0.00383790321373582
2004,SWZ,wealth,0.00412690386226323
2005,SWZ,wealth,0.00496817701295968
2006,SWZ,wealth,0.00534506328903424
2007,SWZ,wealth,0.00595695767736986
2008,SWZ,wealth,0.00630015775800411
2009,SWZ,wealth,0.00632239265617141
2010,SWZ,wealth,0.00628013966774132
2011,SWZ,wealth,0.00626499964795019
2012,SWZ,wealth,0.00667859076729187
2013,SWZ,wealth,0.0074630116603144
2014,SWZ,wealth,0.00794885076168711
2015,SWZ,wealth,0.00839523700720969
2016,SWZ,wealth,0.00829706458243758
2017,SWZ,wealth,0.00833905886733056
2018,SWZ,wealth,0.0087601593043214
2019,SWZ,wealth,0.0089638115749733
2020,SWZ,wealth,0.00922515088219939
2021,SWZ,wealth,0.0100065280423092
1995,TCA,wealth,0.000100508337498137
1996,TCA,wealth,0.000125961442943056
1997,TCA,wealth,0.000153603491740879
1998,TCA,wealth,0.000188748198229653
1999,TCA,wealth,0.000227398049454679
2000,TCA,wealth,0.000266354990087151
2001,TCA,wealth,0.000316555495457725
2002,TCA,wealth,0.000348605829794531
2003,TCA,wealth,0.000422559122434174
2004,TCA,wealth,0.000524047111520436
2005,TCA,wealth,0.000669659904652869
2006,TCA,wealth,0.000880996205352531
2007,TCA,wealth,0.00101481696309638
2008,TCA,wealth,0.00118492320797133
2009,TCA,wealth,0.000971519631697986
2010,TCA,wealth,0.0010279061754285
2011,TCA,wealth,0.00113213197140523
2012,TCA,wealth,0.00115778327327715
2013,TCA,wealth,0.0012039521062709
2014,TCA,wealth,0.00132663222125552
2015,TCA,wealth,0.00155577305967316
2016,TCA,wealth,0.00172703705072532
2017,TCA,wealth,0.00170267743106233
2018,TCA,wealth,0.00187748449948637
2019,TCA,wealth,0.00210481328581733
2020,TCA,wealth,0.00156643160555678
2021,TCA,wealth,0.00117193306652272
1995,TCD,wealth,0.0122420268066992
1996,TCD,wealth,0.0132068478133822
1997,TCD,wealth,0.0143395546550313
1998,TCD,wealth,0.0158523579374615
1999,TCD,wealth,0.0155512163195467
2000,TCD,wealth,0.0156150361753354
2001,TCD,wealth,0.0181907981467985
2002,TCD,wealth,0.01939457092499
2003,TCD,wealth,0.0234561680391196
2004,TCD,wealth,0.0332767243847408
2005,TCD,wealth,0.0468671637989942
2006,TCD,wealth,0.0413125019951769
2007,TCD,wealth,0.047820617955995
2008,TCD,wealth,0.0489429990098623
2009,TCD,wealth,0.05262742755289
2010,TCD,wealth,0.0632747445101561
2011,TCD,wealth,0.0632942746227878
2012,TCD,wealth,0.0705312253729367
2013,TCD,wealth,0.0753694429188642
2014,TCD,wealth,0.08048009903757
2015,TCD,wealth,0.0815622789598874
2016,TCD,wealth,0.0773808304157008
2017,TCD,wealth,0.0755682904163477
2018,TCD,wealth,0.0794040576283674
2019,TCD,wealth,0.0841128027997226
2020,TCD,wealth,0.0853200040005659
2021,TCD,wealth,0.0897748493649581
1995,TGO,wealth,-0.000909784482191246
1996,TGO,wealth,-0.000326768577246133
1997,TGO,wealth,0.000164894872251012
1998,TGO,wealth,0.000552996386597599
1999,TGO,wealth,0.000573146880332338
2000,TGO,wealth,0.000736788199812079
2001,TGO,wealth,0.000819324023471885
2002,TGO,wealth,0.00145963267135901
2003,TGO,wealth,0.00235969421417876
2004,TGO,wealth,0.00280938244286663
2005,TGO,wealth,0.00285895730847023
2006,TGO,wealth,0.00304869318275659
2007,TGO,wealth,0.00349489613326494
2008,TGO,wealth,0.00496584104798911
2009,TGO,wealth,0.0060451585030243
2010,TGO,wealth,0.00804739114580898
2011,TGO,wealth,0.0122218313496195
2012,TGO,wealth,0.014013865799346
2013,TGO,wealth,0.0149681076678802
2014,TGO,wealth,0.0158390761942046
2015,TGO,wealth,0.0170918421580369
2016,TGO,wealth,0.0175247406977236
2017,TGO,wealth,0.018088220754137
2018,TGO,wealth,0.0204148789320166
2019,TGO,wealth,0.0230436071252655
2020,TGO,wealth,0.0247520006427382
2021,TGO,wealth,0.0270689094498391
1995,THA,wealth,0.0921425080463742
1996,THA,wealth,0.109213579883157
1997,THA,wealth,0.0713652033965696
1998,THA,wealth,0.0488864656471578
1999,THA,wealth,0.0986115000847283
2000,THA,wealth,0.149009905029289
2001,THA,wealth,0.195465952707867
2002,THA,wealth,0.257212100319143
2003,THA,wealth,0.316095032692202
2004,THA,wealth,0.384578863758212
2005,THA,wealth,0.451162120445593
2006,THA,wealth,0.543508571084257
2007,THA,wealth,0.645303679564542
2008,THA,wealth,0.740919272454392
2009,THA,wealth,0.795116414596418
2010,THA,wealth,0.866707642365293
2011,THA,wealth,0.898476198419985
2012,THA,wealth,0.937012213291541
2013,THA,wealth,0.947457303180767
2014,THA,wealth,0.979944186772968
2015,THA,wealth,1.05500224510855
2016,THA,wealth,1.16119373994204
2017,THA,wealth,1.27415281607771
2018,THA,wealth,1.42530330243709
2019,THA,wealth,1.56576082234586
2020,THA,wealth,1.59759466594582
2021,THA,wealth,1.73773922209049
1995,TJK,wealth,0.00822245887309458
1996,TJK,wealth,0.0070686339915517
1997,TJK,wealth,0.00736885421203887
1998,TJK,wealth,0.00776997040391378
1999,TJK,wealth,0.00798384463328325
2000,TJK,wealth,0.0104945645589253
2001,TJK,wealth,0.0118922262957124
2002,TJK,wealth,0.0106312539693672
2003,TJK,wealth,0.0140608198984707
2004,TJK,wealth,0.016093398846172
2005,TJK,wealth,0.0221497023432695
2006,TJK,wealth,0.030572516240736
2007,TJK,wealth,0.0382180622953857
2008,TJK,wealth,0.0419231592803532
2009,TJK,wealth,0.0402031658078271
2010,TJK,wealth,0.040993840398808
2011,TJK,wealth,0.0468303982288991
2012,TJK,wealth,0.0526734082114673
2013,TJK,wealth,0.0572042735198454
2014,TJK,wealth,0.0626317141694751
2015,TJK,wealth,0.0645750985357919
2016,TJK,wealth,0.0692935377433029
2017,TJK,wealth,0.0771918673038296
2018,TJK,wealth,0.0809827679824451
2019,TJK,wealth,0.0800867937923121
2020,TJK,wealth,0.0861162961897716
